,Unnamed: 0.1,Unnamed: 0,index,id,name,price,displayPrice,monthlyPriceFactor,weeklyPriceFactor,avgRating,reviewsCount,isNewListing,isSuperhost,lat,lng,personCapacity,size,beds,baths,title,property_type,town,top_lat,right_long,bottom_lat,left_long,url,baths_type,Region,baths_no,beds_no,guest_no,zipcode,RegionName,City,Metro,CountyName,State,4/30/2022,num_beds,avg_home_value,occupancy_rate,median_cleaning_fee,median_service_fee,median_total_price,avg_30_yr_mort,monthly_maintenance,monthly_tax,median_ROI
188,188,18,18,31328359.0,ONLY UNIQUE PEOPLE ALLOWED TO STAY HERE-Sobe Flat,136.0,$136,0.62,1.0,4.83,53.0,0.0,0.0,25.76996,-80.13399,2.0,Studio,3 beds,1 bath,2 guests,entire_home,miami beach,25.77069384375,-80.1304793125,25.76688125,-80.13503453125,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.770693843749996&ne_lng=-80.1304793125&sw_lat=25.766881249999997&sw_lng=-80.13503453125&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=0&section_offset=1,Private,Miami,1.0,3.0,2.0,33139,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,2344655.0,3,2344655.0,0.5353954927087936,80.0,30.0,246.0,12586.62,1953.8791666666664,1680.3360833333334,-0.970454218511916
189,189,13,13,30113457.0,Miami Cosi,168.0,$168,1.0,1.0,4.52,92.0,0.0,0.0,25.78786,-80.13218,4.0,1 bedroom,3 beds,1 bath,4 guests,entire_home,miami beach,25.7897568125,-80.1304793125,25.78594421875,-80.13503453125,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.7897568125&ne_lng=-80.1304793125&sw_lat=25.785944218749997&sw_lng=-80.13503453125&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Miami,1.0,3.0,4.0,33139,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,2344655.0,3,2344655.0,0.3948740609809987,120.0,48.0,336.0,12586.62,1953.8791666666664,1680.3360833333334,-0.9681091783794372
190,190,15,15,37054390.0,Super 💙 Amazing Deal Direct 🏖️ Ocean Dr Sleeps5,185.0,$185,1.0,1.0,4.59,152.0,0.0,0.0,25.78764,-80.13068,5.0,Studio,3 beds,1 bath,5 guests,entire_home,miami beach,25.7897568125,-80.1304793125,25.78594421875,-80.13503453125,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.7897568125&ne_lng=-80.1304793125&sw_lat=25.785944218749997&sw_lng=-80.13503453125&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Miami,1.0,3.0,5.0,33139,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,2344655.0,3,2344655.0,0.7207247017233761,69.0,49.0,303.0,12586.62,1953.8791666666664,1680.3360833333334,-0.761003050679367
191,191,5,5,21893890.0,Amazing  & Long Term Stay  Miami Beach Studio,55.0,$55,0.95,1.0,,0.0,0.0,0.0,25.77694,-80.13837,2.0,Studio,4 beds,1 bath,2 guests,entire_home,miami beach,25.77831903125,-80.13503453125,25.7745064375,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.77831903125&ne_lng=-80.13503453125&sw_lat=25.774506437499998&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=60&section_offset=1,Private,Miami,1.0,4.0,2.0,33139,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,3724209.0,4,3724209.0,0.1992929739284136,100.0,22.0,177.0,19992.36,3103.5075,2669.01645,-1.235068816368498
192,192,19,19,51171259.0,South of Fifth Spacious 2 Bedroom With Pool,276.0,$276,0.95,0.98,4.25,4.0,0.0,0.0,25.7693,-80.13483,5.0,2 bedrooms,2 beds,1 bath,5 guests,entire_home,miami beach,25.77069384375,-80.1304793125,25.76688125,-80.13503453125,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.770693843749996&ne_lng=-80.1304793125&sw_lat=25.766881249999997&sw_lng=-80.13503453125&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=0&section_offset=1,Private,Miami,1.0,2.0,5.0,33109,33109,Fisher Island,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,1629269.0,2,1629269.0,0.5035793194874061,120.0,51.0,447.0,8746.27,1357.7241666666666,1167.6427833333337,-0.5059124206569607
193,193,14,14,26631720.0,30% OFF❤ Luxury Townhouse w/Rooftop BBQ & Hot Tub,1475.0,"$1,475",0.8,0.97,4.87,71.0,0.0,0.0,25.77646,-80.13824,8.0,3 bedrooms,5 beds,3 baths,8 guests,private_room,miami beach,25.77831903125,-80.13503453125,25.7745064375,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.77831903125&ne_lng=-80.13503453125&sw_lat=25.774506437499998&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=60&section_offset=1,Private,Miami,3.0,5.0,8.0,33139,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,8757658.0,5,8757658.0,0.3027904616945713,320.0,208.0,2003.0,47013.0,7298.048333333333,6276.3215666666665,-0.8963475460819479
194,194,5,5,49924715.0,Beach apartment 2 blocks from mall & restaurants!,350.0,$350,1.0,1.0,4.77,13.0,0.0,0.0,25.78999,-80.13541,4.0,2 bedrooms,5 beds,1 bath,4 guests,entire_home,miami beach,25.797382,-80.1304793125,25.7897568125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.1304793125&sw_lat=25.7897568125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=80&section_offset=1,Private,Miami,1.0,5.0,4.0,33139,33139,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,8757658.0,5,8757658.0,0.608572691117985,150.0,64.0,564.0,47013.0,7298.048333333333,6276.3215666666665,-1.066668908256673
195,195,8,8,45564949.0,"In The Heart of South Beach! Garden, Picnic Area, Right On Washington Avenue!",325.0,$325,1.0,1.0,,1.0,0.0,0.0,25.79709,-80.13281,3.0,1 bedroom,1 bed,1 bath,3 guests,entire_home,miami beach,25.797382,-80.1304793125,25.7897568125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.1304793125&sw_lat=25.7897568125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=80&section_offset=1,Private,Miami,1.0,1.0,3.0,33169,33169,Miami Gardens,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,124600.0,1,124600.0,0.8258064516129032,,39.0,,668.88,103.83333333333331,89.29666666666667,
196,196,17,17,42778398.0,Awesome House With Jacuzzi in the Heart of Miami,169.0,$169,0.85,0.95,4.98,46.0,0.0,1.0,25.78767,-80.25557,6.0,2 bedrooms,2 beds,1 bath,6 guests,entire_home,miami,25.797382,-80.24891500000001,25.76688125,-80.28535675,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.24891500000001&sw_lat=25.766881249999997&sw_lng=-80.28535675&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=140&section_offset=1,Private,Miami,1.0,2.0,6.0,33125,33125,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,342901.0,2,342901.0,0.4486080424215642,225.0,57.0,451.0,1840.77,285.75083333333333,245.74571666666668,2.054412659884442
197,197,16,16,39940481.0,Beautiful family home!!,499.0,$499,1.0,0.9,4.71,69.0,0.0,0.0,25.74418,-80.38362,5.0,3 bedrooms,4 beds,3 baths,5 guests,entire_home,miami,25.797382,-80.3217985,25.7363805,-80.394682,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.797382&ne_lng=-80.3217985&sw_lat=25.7363805&sw_lng=-80.394682&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=100&section_offset=1,Private,Miami,3.0,4.0,5.0,33175,33175,Tamiami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,655253.0,4,655253.0,0.9448519664162616,200.0,99.0,798.0,3517.54,546.0441666666667,469.5979833333333,5.231138012599349
198,198,12,12,45286702.0,Modern Studio in Heart of Miami,119.0,$119,1.0,1.0,4.48,21.0,0.0,0.0,25.80211,-80.21326,2.0,1 bedroom,1 bed,1 bath,2 guests,entire_home,miami,25.82788275,-80.21247325000002,25.797382,-80.24891500000001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.82788275&ne_lng=-80.21247325000002&sw_lat=25.797382&sw_lng=-80.24891500000001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,1.0,1.0,2.0,33127,33127,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,361085.0,1,361085.0,0.4525850640742377,120.0,34.0,273.0,1938.38,300.90416666666664,258.7775833333333,0.6500745343051682
199,199,15,15,48990447.0,Luxury NEW Condo in Miami Midtown/Design District,346.0,$346,0.85,0.93,4.86,28.0,0.0,0.0,25.81387,-80.18841,6.0,2 bedrooms,4 beds,2 baths,6 guests,entire_home,miami,25.82788275,-80.17603150000001,25.812632375,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.82788275&ne_lng=-80.17603150000001&sw_lat=25.812632375&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=140&section_offset=1,Private,Miami,2.0,4.0,6.0,33137,33137,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,1942368.0,4,1942368.0,0.8877596111356606,130.0,88.0,564.0,10427.05,1618.64,1392.0304,0.1718410987798331
200,200,8,8,38068245.0,Beautifully Decorated Wynwood Apartment,132.0,$132,1.0,1.0,4.72,57.0,0.0,0.0,25.80954,-80.20387,5.0,2 bedrooms,4 beds,1 bath,5 guests,entire_home,miami,25.812632375,-80.19425237500002,25.797382,-80.21247325000002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.812632375&ne_lng=-80.19425237500002&sw_lat=25.797382&sw_lng=-80.21247325000002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=200&section_offset=1,Private,Miami,1.0,4.0,5.0,33127,33127,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,473408.0,4,473408.0,0.4173221387538665,100.0,34.0,266.0,2541.36,394.50666666666666,339.27573333333333,0.0398768655238698
201,201,11,11,41103264.0,Sextant | Wynwood Penthouse | 3000SF Private Rooftop | 10 mins to South Beach,682.0,$682,1.0,1.0,4.9,68.0,0.0,0.0,25.79967,-80.19927,8.0,3 bedrooms,4 beds,3.5 baths,8 guests,entire_home,miami,25.812632375,-80.19425237500002,25.797382,-80.21247325000002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.812632375&ne_lng=-80.19425237500002&sw_lat=25.797382&sw_lng=-80.21247325000002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=200&section_offset=1,Private,Miami,3.5,4.0,8.0,33150,33150,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,421579.0,4,421579.0,0.871586389748122,290.0,0.0,972.0,2263.13,351.31583333333333,302.1316166666667,10.097464203516026
202,202,4,4,53080735.0,Beach Front Miami 3Bdm 2Bath Direct Ocean +Parking,495.0,$495,0.9,0.9,4.8,5.0,0.0,0.0,25.8411,-80.12157,6.0,3 bedrooms,4 beds,2 baths,6 guests,entire_home,miami beach,25.843133125,-80.121368875,25.82788275,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.121368875&sw_lat=25.82788275&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2.0,4.0,6.0,33141,33141,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,2038339.0,4,2038339.0,0.2452496685815289,195.0,97.0,787.0,10942.24,1698.6158333333333,1460.809616666667,-0.7522133787019607
203,203,1,1,18975805.0,Luxurious Town Home Steps to the Shore | * Dhalia,217.0,$217,0.8,0.9,4.81,37.0,0.0,1.0,25.84626,-80.1198,6.0,2 bedrooms,4 beds,2.5 baths,6 guests,entire_home,miami beach,25.84694571875,-80.11681365625,25.843133125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.84694571875&ne_lng=-80.11681365625&sw_lat=25.843133125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=40&section_offset=1,Private,Miami,2.5,4.0,6.0,33141,33141,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,2038339.0,4,2038339.0,0.5895713654441007,100.0,50.0,367.0,10942.24,1698.6158333333333,1460.809616666667,-0.6872751309142026
204,204,6,6,45268413.0,Alexander Ocean front  property glass balcony 2BR,261.0,$261,1.0,0.97,4.22,27.0,0.0,0.0,25.83025,-80.12232,4.0,2 bedrooms,2 beds,2 baths,4 guests,entire_home,miami,25.843133125,-80.121368875,25.82788275,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.121368875&sw_lat=25.82788275&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2.0,2.0,4.0,33140,33140,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,624202.0,2,624202.0,0.9551038444542642,150.0,64.0,475.0,3350.85,520.1683333333334,447.34476666666666,2.829400794630667
205,205,17,17,51690590.0,JARDÍN DUPLEX in Sunny Miami for 6 Guests.,187.0,$187,0.9,0.95,4.92,26.0,0.0,1.0,25.83416,-80.18423,6.0,2 bedrooms,4 beds,1 bath,6 guests,entire_home,miami,25.843133125,-80.17603150000001,25.82788275,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.17603150000001&sw_lat=25.82788275&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,1.0,4.0,6.0,33138,33138,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,1387485.0,4,1387485.0,0.7064958020326999,95.0,39.0,321.0,7448.32,1156.2375,994.36425,-0.3626151082261806
206,206,8,8,41233602.0,Little Bungalow 88,349.0,$349,1.0,1.0,4.79,14.0,0.0,0.0,25.85644,-80.17844,5.0,2 bedrooms,2 beds,2 baths,5 guests,entire_home,miami,25.8583835,-80.17603150000001,25.843133125,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.17603150000001&sw_lat=25.843133125&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,2.0,2.0,5.0,33138,33138,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,414561.0,2,414561.0,0.4308440123729563,200.0,78.0,627.0,2225.45,345.4675,297.10205,2.40343046168988
207,207,15,15,22159493.0,2 bed/2 bath ....Because you want the best!,285.0,$285,1.0,1.0,4.91,12.0,0.0,1.0,25.83842,-80.18526,6.0,2 bedrooms,3 beds,2 baths,6 guests,entire_home,miami,25.843133125,-80.17603150000001,25.82788275,-80.19425237500002,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.843133125&ne_lng=-80.17603150000001&sw_lat=25.82788275&sw_lng=-80.19425237500002&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=120&section_offset=1,Private,Miami,2.0,3.0,6.0,33138,33138,Miami,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,934301.0,3,934301.0,0.8611577551922227,180.0,68.0,533.0,5015.53,778.5841666666666,669.5823833333333,1.4948499441380236
208,208,16,16,51669928.0,Stunning 1 BR Beachfront APT @ The Carillon Hotel,367.0,$367,0.95,1.0,4.96,27.0,0.0,0.0,25.85183,-80.12049,6.0,1 bedroom,3 beds,1 bath,6 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1.0,3.0,6.0,33141,33141,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,1084064.0,3,1084064.0,0.4158197083517455,200.0,81.0,648.0,5819.49,903.3866666666668,776.9125333333333,0.119601073567083
209,209,13,13,48435649.0,Unit 102 Byron is a walking distance to the beach,134.0,$134,0.8,0.9,4.63,24.0,0.0,0.0,25.85428,-80.12424,7.0,3 bedrooms,3 beds,2 baths,7 guests,entire_home,miami beach,25.8583835,-80.121368875,25.843133125,-80.13958975,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.121368875&sw_lat=25.843133125&sw_lng=-80.13958975&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,2.0,3.0,7.0,33141,33141,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,1084064.0,3,1084064.0,0.9191338930623066,135.0,60.0,329.0,5819.49,903.3866666666668,776.9125333333333,0.2917885007733652
210,210,1,1,30378679.0,MODERN AMAZING BEACH GETAWAY! RIGHT ON THE BEACH,95.0,$95,0.9,1.0,4.74,69.0,0.0,0.0,25.85783,-80.12056,2.0,Studio,1 bed,1 bath,2 guests,entire_home,miami beach,25.8583835,-80.1122584375,25.8507583125,-80.121368875,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.1122584375&sw_lat=25.8507583125&sw_lng=-80.121368875&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=20&section_offset=1,Private,Miami,1.0,1.0,2.0,33141,33141,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,230811.0,1,230811.0,0.4200618647812638,100.0,42.0,237.0,1239.04,192.3425,165.41455,1.1551878210081474
211,211,4,4,4770882.0,Amazing Views of MIAMI in Penthouse,140.0,$140,1.0,1.0,4.92,12.0,0.0,0.0,25.84727,-80.14674,2.0,1 bedroom,1 bed,1 shared bath,2 guests,private_room,north bay village,25.8583835,-80.13958975,25.82788275,-80.17603150000001,https://www.airbnb.com/s/homes?refinement_paths%5B%5D=%2Fhomes%2Fsection%2FNEARBY_LISTINGS%3A2400&room_types%5B%5D=Entire%20home%2Fapt&room_types%5B%5D=Private%20room&room_types%5B%5D=Shared%20room&ne_lat=25.8583835&ne_lng=-80.13958975&sw_lat=25.82788275&sw_lng=-80.17603150000001&zoom=12&search_by_map=true&search_type=user_map_move&tab_id=home_tab&date_picker_type=calendar&items_offset=180&section_offset=1,Shared,Miami,1.0,1.0,2.0,33141,33141,Miami Beach,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,FL,230811.0,1,230811.0,0.9340805313408052,45.0,24.0,209.0,1239.04,192.3425,165.41455,3.503705068260732
